"tweet_id","text","label"
"954210262046924800","Check out the latest happening in #events. #EventGuru Times is out! URL01_Removed #metoo #sundance","0"
"987820629553549313","Will b at #Half-PriceBooks, 15146 5/12: book signing: #LightOfHope &amp; #AbandonedTrust 1st 2 books of trilogy: Romance w/Dom.Violence:loudly_crying_face:
#MeToo","0"
"946159322127654913","Thursday at 12 noon CT URL01_Removed recaps 5 stories from 2017. #WednesdayWisdom #Disneyland #PinstripeBowl #CarrieOnForeverِ #VanityFair #NextYearIPromiseTo #SouthernMiss #MilanInter #CityEdition #CNN #MSNBC #FoxNews #USATODAYNETWORK #POTUS #DNC #RNC #TMZ #MeToo URL02_Removed","0"
"1006604311910944768","Move To #LosAngeles - Come #Glow Up And Be A Superstar Like @USER01 + @USER02 And Dem!!! #KUWTK PH #Summer2018 #MeToo Remix URL01_Removed URL02_Removed","0"
"1035867428272701441","Men's Sweater Hoodie Fashion Casual Slim Ch... by MEIYao for $6.99 URL01_Removed via @USER01
#giveaway #win #competition #ethereum #blackhistorymonth #photography #happybirthday #metoo  #womensday #lifestyle  #thankful #birthday #fashion #mensfashion #gift #fashion26","0"
"959050167927365632","Do you think it is reasonable for a Pres. candidate to publically release their taxes?
#BlackHistoryMonth #ThursdayThoughts #ReleaseTheMemo #HopeHicks #Mika #DeepState #FridayEve #LangstonHughes #taxreturn #Trump #Hannity #MeToo #MAGA #FBI #DemocraticResponse #GOP #FoxNews #PBS","0"
"1037033745583366144","WINNER - WINNER (chicken dinner) !!!
Congrats to Bill O. for winning the SD Wheels / @USER01  wheel giveaway! If you're not Bill - stay tuned, you may another chance to win soon!  #teamtoxic   #freethewheel  #freewheels  no more #metoo wheels URL01_Removed","0"
"970520013462556672","Twitter's First Oscars Ad Is Its Latest Nod to #TimesUp, #MeToo
URL01_Removed
#Oscars","0"
"1039891942635659264","Join us for our latest episode of @USER01 where we switch it up and use our favorite #podcasts to talk the latest hot topics in the pop culture world! This week, #MeToo where are we now? URL01_Removed","0"
"976349129977860096","Who ever retweets my last post I’ll shout you out on my twitch stream!!!!:winking_face:#firstdayofspring #SeaOfThieves #freedankula #NationalAgDay #streamer #MeToo #n4tm #DeleteFacebook #photography #BBNaija #TuesdayThoughts #TheseThingsHappened #Brigitte","0"
