"tweet_id","text","label"
"996845108136960000","Pura Stainless Drinking Bottles Bundle Prizepack Giveaway @USER02 @USER03
<em>URL01 Removed</em> <em>URL02 Removed</em>","1"
"962133615680344064","LG’s Twin Wash System @USER02 Is Everything You Want in a Laundry System, And More! #ad @USER03 <em>URL01 Removed</em> https…","1"
"1006658137456300032","#AD #GetActiveAtWalmart Enter to #win some awesome #prizes with 3 Super Easy #LowCarb Drinks to maintain your fitness…","1"
"748357810212179969","@USER01 tweet me when your hosting these giveaways so I can share/rt them. :)","1"
"973690886700916736","Giveaway! Three Winners! Scribblenauts™ Showdown For Xbox One, PS4, or Switch! You Pick! @USER02 #Scribblenauts https:…","1"
"696118466294591488","Check out the gorgeous bar @USER01 fueling up before the show! #DaretoLive ad #BlueManLuxor <em>URL01 Removed</em>","1"
"978388550268878849","Incredible show! Don’t miss @USER02 at @USER03 through April 1. #BookOfMormon #SegerstromArts AD <em>URL01 Removed</em>","1"
"931248275604361221","Cheddar, Bacon, and NEW McCormick All-Purpose Seasoning Blends. #LeaveBlandBehind on any budget! AD <em>URL01 Removed</em> ht…","1"
"808505517823983616","Unwrap the lowest prices of the season: One Day Only at Sam's Club! On Saturday, December 17th, save four hundred... <em>URL01 Removed</em>","1"
"964648674138652679","The Popcorn Factory Bunny Basket Giveaway!! Ends 3/15 <em>URL01 Removed</em> <em>URL02 Removed</em>","1"
"936798202421960704","Video  tutorial by @USER02 showcases how to #winback your customers this holiday season using #MailChimp AD ht…","1"
"689852544789671936","ICYMI Enter our @USER01 #ValentinesDay #Giveaway ! <em>URL01 Removed</em> #workmom","1"
"1009198438834212864","Check out @USER02 Smartphones starting at $74.99 – Only @USER03 #ad <em>URL01 Removed</em> <em>URL02 Removed</em>","1"
"981690419548426240",".@USER01 first-ever online warehouse sale ends TOMORROW! Don't miss it! <em>URL01 Removed</em> <em>URL02 Removed</em>","1"
"795757065084030979","Massive pre-holiday #giveaways list is now posted! <em>URL01 Removed</em> #contests #Sweepstakes","1"
"935594124044103688","Limited Time Savings: hair color &amp; shine you can count on from the #FashionColorExpert. Defies fading up to 9 wks AD <em>URL01 Removed</em>","1"
"856955871162662912","Did you know our city has a smorgasbord of international culinary delights and cultural sites worth sampling and... <em>URL01 Removed</em>","1"
"773830917647466497","AMAZING CONTEST: We’re giving away a 2017 Toyota Sienna to 1 lucky winner! Enter DAILY —&gt; <em>URL01 Removed</em> <em>URL02 Removed</em>","1"
"905023800458268673","We've got this @USER01 Mirano Changing Bag worth £110 to give away! Simply follow our Instagram page, like this p… <em>URL01 Removed</em> <em>URL02 Removed</em>","1"
"930833401866850305","1st @USER02 #KurioGoPlay Twitter Giveaway!
Follow @USER03 &amp; RT to #win Kurio Watch 2.0 worth £79.99
Ends 15/…","1"
"845459911672709120","We’re building a treehouse inspired by our NEW Elements range. Enter for your chance to getaway &amp; #DiscoverElements: https…","1"
"991322284223881216","One more week! Twenty NYC dads will be whisking away someone special for an EPIC date night in Tropical Paradise at @USER01 #buffetmusical #citydads #FinsUp #sponsored <em>URL01 Removed</em>","1"
"913870493433856003","Join us in the battle to save the world TONIGHT on the special premiere of Marvel’s #Inhumans at 8|7c on ABC!: <em>URL01 Removed</em>","1"
"748895961817157632","@USER01 Here's your ad from last year ~&gt;&gt; <em>URL01 Removed</em> Pls email us asap! #free","1"
"809021247774490624","Review &amp; Huge $600 Giveaway From #BabbleboxxMen @USER01 #ad <em>URL01 Removed</em> via @USER02","1"
"877918079807873025","Personalize your marketing with the automation platform from @USER01 #MailChimp #ad <em>URL01 Removed</em> #BlogHer17","1"
"716264024564862980","Before any purchase, visit @USER01 Coupons to make sure you are paying the lowest price! <em>URL01 Removed</em> … @USER02 ad","1"
"960629204856590338","<em>URL01 Removed</em>    
I am so excited about these new yogurts from @USER02 #ad #TargetBaby #HappyFamilyTarget ht…","1"
"971785157119234048","Magnolia’s March AudioFest @USER01 Means A Month of Deals For You! @USER02 #ad <em>URL01 Removed</em> <em>URL02 Removed</em>","1"
"866656019530874882","Amazing new #giveaways posted today! Check them all out! #contests #sweepstakes <em>URL01 Removed</em> <em>URL02 Removed</em>","1"
"869635936979734529","Fruit Shoot® is made with no artificial flavors, real fruit juice, and no HFCS! #ad Find a store today: <em>URL01 Removed</em> #ItsMyThing <em>URL02 Removed</em>","1"
"963801481534197760","Have you seen our #Giveaway to #win a fabulous Meelight (the wearable nightlight!) from @USER02  <em>URL01 Removed</em>","1"
"973955164670394368","The ’10 Things I Hate About You’ House Is For Sale And Our ’90s Hearts Can’t Take It <em>URL01 Removed</em> <em>URL02 Removed</em>","1"
